student_id,subject,it1_score,it2_score,final_score,roll_avg_w4,roll_avg_w8,roll_avg_w12,assignment_avg,score_trend,weighted_score
STU0186,Deep Learning,0.1,30.0,44.1,29.5,38.4,0,33.4,0,29.6
STU0186,Python for AI,3.9,9.6,34.0,22.8,28.4,0,26.5,0,20.4
STU0186,Data Structures & Algorithms,13.8,18.7,39.9,43.2,45.0,0,42.8,0,28.1
STU0186,Statistics for AI,43.2,14.6,22.5,53.5,32.8,0,39.3,0,25.7
STU0187,Machine Learning,18.9,37.8,29.4,39.3,36.2,0,36.3,0,28.9
STU0187,Deep Learning,35.4,22.2,22.5,50.1,35.3,0,46.6,0,25.6
STU0187,Python for AI,52.1,54.9,30.8,58.4,48.0,0,52.6,0,42.2
STU0187,Data Structures & Algorithms,57.8,66.8,63.9,78.3,69.8,0,70.5,0,63.1
STU0187,Statistics for AI,26.0,39.2,39.1,42.4,41.7,0,41.4,0,35.9
STU0188,Machine Learning,31.6,35.1,49.8,54.1,46.5,0,50.9,0,41.6
STU0188,Deep Learning,44.9,31.0,54.3,50.5,46.2,0,47.8,0,46.1
STU0188,Python for AI,37.8,45.4,48.3,56.5,46.8,0,50.8,0,44.9
STU0188,Data Structures & Algorithms,3.0,23.9,0.0,36.0,28.1,0,29.9,0,6.7
STU0188,Statistics for AI,30.8,32.2,39.1,41.2,30.0,0,35.0,0,35.3
STU0189,Machine Learning,79.2,67.5,66.7,79.5,66.2,0,71.6,0,70.0
STU0189,Deep Learning,34.8,28.7,32.1,45.1,47.1,0,45.9,0,31.9
STU0189,Python for AI,27.1,24.9,13.5,31.6,22.2,0,26.9,0,19.7
STU0189,Data Structures & Algorithms,28.8,38.4,17.2,33.8,39.7,0,34.5,0,25.4
STU0189,Statistics for AI,60.0,65.0,52.0,65.0,67.6,0,64.5,0,57.3
STU0190,Machine Learning,20.9,24.6,56.4,54.6,57.9,0,54.8,0,39.6
STU0190,Deep Learning,31.3,37.1,80.7,68.7,59.6,0,64.9,0,57.5
STU0190,Python for AI,41.1,35.8,66.2,56.6,58.5,0,60.1,0,52.3
STU0190,Data Structures & Algorithms,0.0,7.4,53.3,34.8,34.3,0,34.3,0,28.5
STU0190,Statistics for AI,55.1,79.8,100.0,87.6,87.5,0,86.0,0,83.7
STU0191,Machine Learning,58.5,44.6,23.4,61.1,52.4,0,56.2,0,37.5
STU0191,Deep Learning,24.8,40.0,16.7,33.1,29.0,0,29.8,0,24.5
STU0191,Python for AI,32.2,24.6,12.6,31.4,26.0,0,27.3,0,20.5
STU0191,Data Structures & Algorithms,49.7,57.1,54.2,66.7,60.2,0,62.2,0,53.8
STU0191,Statistics for AI,44.0,36.5,46.1,50.2,37.2,0,41.2,0,43.2
STU0192,Machine Learning,46.5,57.5,59.0,42.4,50.8,0,51.1,0,55.5
STU0192,Deep Learning,90.9,87.1,96.4,93.0,89.7,0,94.3,0,92.7
STU0192,Python for AI,28.9,58.3,49.7,51.9,64.3,0,61.6,0,46.6
STU0192,Data Structures & Algorithms,55.7,58.4,71.8,61.2,60.7,0,62.5,0,64.4
STU0192,Statistics for AI,96.7,71.5,91.2,81.2,83.0,0,85.8,0,87.6
STU0193,Machine Learning,8.9,26.5,14.4,27.6,25.2,0,29.3,0,16.1
STU0193,Deep Learning,33.4,13.0,0.0,28.8,21.9,0,23.9,0,11.6
STU0193,Python for AI,26.7,31.9,15.9,33.2,44.5,0,37.2,0,22.6
STU0193,Data Structures & Algorithms,19.9,18.8,19.7,38.1,22.6,0,30.9,0,19.5
STU0193,Statistics for AI,31.9,27.5,45.5,50.1,44.8,0,47.6,0,37.6
STU0194,Machine Learning,64.4,67.9,52.3,79.6,79.7,0,79.8,0,59.2
STU0194,Deep Learning,81.2,67.4,50.0,83.1,70.8,0,75.5,0,62.1
STU0194,Python for AI,36.6,55.5,37.3,57.4,52.3,0,54.5,0,41.7
STU0194,Data Structures & Algorithms,25.1,26.5,37.0,42.7,48.0,0,46.5,0,31.4
STU0194,Statistics for AI,54.8,64.2,72.0,68.2,64.4,0,69.1,0,65.8
STU0195,Machine Learning,55.4,74.2,58.3,56.3,62.8,0,62.1,0,61.6
STU0195,Deep Learning,21.6,40.2,22.9,40.3,46.8,0,43.3,0,26.9
STU0195,Python for AI,46.9,65.5,53.4,47.6,55.9,0,53.6,0,54.8
STU0195,Data Structures & Algorithms,52.9,46.2,87.5,53.4,50.1,0,59.3,0,68.5
STU0195,Statistics for AI,57.6,81.3,89.4,61.2,71.8,0,72.7,0,79.4
STU0196,Machine Learning,33.2,51.5,46.4,49.9,53.0,0,54.5,0,44.4
STU0196,Deep Learning,21.1,45.2,33.3,27.2,33.1,0,30.1,0,33.3
STU0196,Python for AI,66.5,67.4,81.2,68.7,71.9,0,70.3,0,74.1
STU0196,Data Structures & Algorithms,45.2,29.2,47.4,39.8,38.8,0,40.4,0,42.3
STU0196,Statistics for AI,12.1,21.7,50.3,29.1,34.8,0,35.4,0,33.6
STU0197,Machine Learning,67.0,62.3,63.1,65.9,59.4,0,64.9,0,63.9
STU0197,Deep Learning,79.0,69.0,68.7,81.4,83.1,0,82.1,0,71.3
STU0197,Python for AI,86.7,82.4,92.6,82.9,82.6,0,85.4,0,88.6
STU0197,Data Structures & Algorithms,44.0,48.5,51.7,61.0,56.6,0,60.6,0,49.0
STU0197,Statistics for AI,81.8,84.3,91.2,82.0,83.4,0,82.8,0,87.1
STU0198,Machine Learning,43.9,38.8,24.2,48.1,44.3,0,45.2,0,32.8
STU0198,Deep Learning,59.6,44.4,48.1,59.2,48.7,0,54.2,0,50.1
STU0198,Python for AI,68.9,66.3,65.9,66.0,64.9,0,64.3,0,66.7
STU0198,Data Structures & Algorithms,87.9,74.5,78.3,83.5,84.0,0,82.4,0,79.8
STU0198,Statistics for AI,68.3,92.7,76.0,88.3,89.9,0,90.5,0,78.3
STU0199,Machine Learning,86.8,86.1,71.1,93.4,97.8,0,96.7,0,78.8
STU0199,Deep Learning,55.2,45.1,49.1,61.6,54.2,0,57.0,0,49.6
STU0199,Python for AI,39.7,21.8,21.9,40.6,33.4,0,35.0,0,26.3
STU0199,Data Structures & Algorithms,34.8,22.7,48.5,35.7,39.8,0,38.5,0,38.6
STU0199,Statistics for AI,34.3,22.8,23.1,40.2,41.0,0,41.1,0,25.8
STU0200,Machine Learning,52.2,20.9,25.1,37.6,38.6,0,37.0,0,30.8
STU0200,Deep Learning,48.8,16.3,23.3,44.5,35.3,0,38.1,0,27.9
STU0200,Python for AI,72.1,47.4,35.8,54.3,54.4,0,52.9,0,47.8
STU0200,Data Structures & Algorithms,42.3,51.0,47.4,54.0,52.6,0,53.4,0,47.0
STU0200,Statistics for AI,57.2,77.7,47.6,54.1,64.1,0,60.9,0,57.5
STU0201,Machine Learning,24.3,8.5,34.1,40.5,35.5,0,44.0,0,25.3
STU0201,Deep Learning,30.1,33.2,54.5,44.6,35.7,0,47.7,0,43.1
STU0201,Python for AI,55.8,41.9,53.3,55.7,42.0,0,55.2,0,51.1
STU0201,Data Structures & Algorithms,58.6,56.3,55.4,70.0,58.6,0,69.4,0,56.4
STU0201,Statistics for AI,49.1,56.0,89.8,70.3,58.6,0,75.0,0,71.2
STU0202,Machine Learning,99.4,93.2,36.2,92.8,90.1,0,91.4,0,66.3
STU0202,Deep Learning,72.1,52.0,8.1,60.9,58.0,0,59.1,0,35.0
STU0202,Python for AI,100.0,100.0,56.9,100.0,100.0,0,100.0,0,78.5
STU0202,Data Structures & Algorithms,74.1,97.0,42.2,87.0,88.4,0,85.9,0,63.9
STU0202,Statistics for AI,100.0,100.0,53.4,97.7,89.7,0,94.9,0,76.7
STU0203,Machine Learning,61.8,70.7,89.1,78.4,91.8,0,88.5,0,77.7
STU0203,Deep Learning,97.0,94.4,96.1,91.3,96.5,0,95.7,0,95.9
STU0203,Python for AI,97.6,80.6,84.0,100.0,100.0,0,100.0,0,86.5
STU0203,Data Structures & Algorithms,34.7,49.1,45.2,40.2,42.2,0,43.1,0,43.5
STU0203,Statistics for AI,80.4,81.0,80.2,66.4,93.2,0,86.1,0,80.5
STU0204,Machine Learning,40.9,43.2,41.2,51.8,50.0,0,50.2,0,41.6
STU0204,Deep Learning,91.2,66.2,70.9,93.8,86.9,0,85.2,0,74.8
STU0204,Python for AI,93.9,95.4,95.8,100.0,100.0,0,100.0,0,95.2
STU0204,Data Structures & Algorithms,41.5,38.3,31.0,42.5,41.4,0,41.3,0,35.4
STU0204,Statistics for AI,94.9,90.8,66.1,95.0,91.6,0,89.6,0,79.4
STU0205,Machine Learning,36.1,33.2,52.6,52.8,46.7,0,51.3,0,43.7
STU0205,Deep Learning,35.7,37.8,32.7,43.7,54.7,0,47.4,0,34.7
STU0205,Python for AI,36.8,45.4,69.8,55.7,61.5,0,60.7,0,55.5
STU0205,Data Structures & Algorithms,21.5,14.2,60.7,37.5,35.1,0,36.7,0,39.2
STU0205,Statistics for AI,54.1,76.5,100.0,84.1,95.5,0,90.5,0,82.6
STU0206,Machine Learning,86.0,85.5,89.0,96.6,94.0,0,93.8,0,87.4
STU0206,Deep Learning,54.4,97.8,71.6,72.0,80.5,0,76.5,0,73.8
STU0206,Python for AI,44.9,40.8,30.0,54.3,60.1,0,55.9,0,36.4
STU0206,Data Structures & Algorithms,36.0,44.0,29.3,55.1,55.0,0,51.9,0,34.6
STU0206,Statistics for AI,57.8,50.7,75.6,63.3,57.4,0,61.1,0,64.9
STU0207,Machine Learning,0.0,0.0,24.7,13.2,8.6,0,13.2,0,12.3
STU0207,Deep Learning,0.0,25.6,18.8,15.2,16.2,0,16.4,0,15.8
STU0207,Python for AI,22.2,57.2,23.3,44.0,46.1,0,43.2,0,31.5
STU0207,Data Structures & Algorithms,54.7,64.7,37.9,50.6,50.0,0,46.0,0,48.8
STU0207,Statistics for AI,25.8,34.0,48.9,30.5,24.0,0,25.4,0,39.4
STU0208,Machine Learning,39.3,27.6,33.6,41.1,32.2,0,36.0,0,33.5
STU0208,Deep Learning,63.5,40.7,34.8,61.0,56.5,0,56.8,0,43.4
STU0208,Python for AI,50.9,53.0,31.6,51.0,56.5,0,53.7,0,41.8
STU0208,Data Structures & Algorithms,60.7,53.6,72.3,78.8,78.9,0,78.0,0,64.8
STU0208,Statistics for AI,62.8,60.0,52.4,54.7,56.6,0,54.7,0,56.9
STU0209,Machine Learning,33.6,62.7,43.4,64.4,67.0,0,65.5,0,45.8
STU0209,Deep Learning,39.3,38.6,30.4,43.8,51.9,0,45.5,0,34.7
STU0209,Python for AI,24.2,25.2,11.9,38.0,34.1,0,35.2,0,18.3
STU0209,Data Structures & Algorithms,65.8,45.4,53.1,61.4,54.7,0,58.7,0,54.4
STU0209,Statistics for AI,33.3,46.0,35.9,38.3,43.8,0,42.3,0,37.8
STU0210,Machine Learning,16.2,16.6,33.8,41.1,44.4,0,39.5,0,25.1
STU0210,Deep Learning,0.0,9.8,30.2,19.6,29.2,0,22.9,0,17.6
STU0210,Python for AI,23.1,53.7,58.8,56.7,68.8,0,60.4,0,48.6
STU0210,Data Structures & Algorithms,22.3,3.1,27.8,34.7,33.1,0,32.2,0,20.2
STU0210,Statistics for AI,0.0,0.0,40.5,13.6,17.5,0,15.7,0,20.3
STU0211,Machine Learning,55.4,53.7,85.1,80.9,67.0,0,82.3,0,69.8
STU0211,Deep Learning,44.6,30.6,71.1,63.2,43.6,0,62.3,0,54.3
STU0211,Python for AI,15.7,23.0,61.0,42.3,29.8,0,42.1,0,40.2
STU0211,Data Structures & Algorithms,5.0,44.0,29.0,32.4,33.1,0,34.9,0,26.7
STU0211,Statistics for AI,45.2,61.4,98.3,81.2,65.0,0,81.3,0,75.8
STU0212,Machine Learning,46.4,50.7,53.7,53.1,51.7,0,52.9,0,51.1
STU0212,Deep Learning,73.2,70.7,68.3,81.1,72.1,0,75.7,0,70.1
STU0212,Python for AI,65.9,80.6,64.2,68.1,68.0,0,66.6,0,68.8
STU0212,Data Structures & Algorithms,96.8,100.0,89.0,100.0,100.0,0,100.0,0,93.7
STU0212,Statistics for AI,72.3,77.6,80.9,78.0,81.4,0,82.5,0,77.9
STU0213,Machine Learning,49.9,33.6,27.1,44.4,44.2,0,42.7,0,34.4
STU0213,Deep Learning,42.0,55.8,51.3,61.8,59.3,0,60.4,0,50.1
STU0213,Python for AI,35.9,40.3,36.4,45.8,49.2,0,45.8,0,37.3
STU0213,Data Structures & Algorithms,41.8,16.6,46.4,42.0,49.3,0,44.3,0,37.8
STU0213,Statistics for AI,29.1,33.9,13.4,27.5,25.8,0,28.9,0,22.5
STU0214,Machine Learning,67.9,82.7,62.0,86.4,83.9,0,85.4,0,68.7
STU0214,Deep Learning,56.5,65.3,51.5,63.4,69.6,0,66.2,0,56.2
STU0214,Python for AI,69.3,63.4,55.3,61.4,63.3,0,63.9,0,60.8
STU0214,Data Structures & Algorithms,80.8,47.5,87.1,82.3,88.5,0,87.1,0,75.6
STU0214,Statistics for AI,93.0,88.8,76.9,100.0,100.0,0,100.0,0,83.9
STU0215,Machine Learning,32.2,37.6,33.2,39.0,47.7,0,47.8,0,34.1
STU0215,Deep Learning,29.7,44.0,44.7,28.6,35.1,0,36.3,0,40.8
STU0215,Python for AI,29.1,29.0,12.1,30.0,31.9,0,30.8,0,20.6
STU0215,Data Structures & Algorithms,33.3,46.8,51.8,31.4,49.5,0,45.5,0,45.9
STU0215,Statistics for AI,63.2,74.4,96.5,77.5,78.2,0,82.9,0,82.7
STU0216,Machine Learning,28.4,45.5,33.6,32.3,35.3,0,33.4,0,35.2
STU0216,Deep Learning,34.4,51.5,19.7,46.5,40.4,0,38.8,0,31.4
STU0216,Python for AI,93.5,84.1,90.5,100.0,97.6,0,98.7,0,89.6
STU0216,Data Structures & Algorithms,45.1,48.7,23.9,51.6,50.8,0,48.9,0,35.4
STU0216,Statistics for AI,52.1,63.1,50.4,63.6,52.7,0,57.4,0,54.0
STU0217,Machine Learning,85.1,73.3,65.0,97.4,88.5,0,90.5,0,72.1
STU0217,Deep Learning,83.5,65.7,68.9,93.8,80.8,0,83.7,0,71.7
STU0217,Python for AI,83.5,98.7,74.1,95.9,99.0,0,93.6,0,82.6
STU0217,Data Structures & Algorithms,51.8,57.4,58.5,68.9,66.3,0,64.0,0,56.6
STU0217,Statistics for AI,32.3,30.3,43.6,46.5,41.4,0,41.8,0,37.5
STU0218,Machine Learning,20.4,29.9,30.0,32.6,33.9,0,34.7,0,27.6
STU0218,Deep Learning,23.7,34.4,37.5,35.2,39.3,0,34.8,0,33.3
STU0218,Python for AI,72.5,63.0,86.2,79.1,74.5,0,76.1,0,77.0
STU0218,Data Structures & Algorithms,64.4,64.4,58.5,72.3,63.6,0,66.9,0,61.4
STU0218,Statistics for AI,52.0,91.2,62.6,66.8,74.9,0,74.2,0,67.1
STU0219,Machine Learning,16.5,28.9,63.2,37.1,51.4,0,44.5,0,43.0
STU0219,Deep Learning,47.4,19.4,52.3,68.0,62.5,0,63.0,0,42.8
STU0219,Python for AI,51.8,49.5,87.2,63.8,60.3,0,60.4,0,68.9
STU0219,Data Structures & Algorithms,26.5,31.4,82.6,49.2,59.6,0,54.9,0,55.8
STU0219,Statistics for AI,81.7,37.1,99.7,71.2,72.0,0,74.4,0,79.5
STU0220,Machine Learning,76.4,70.8,76.6,77.6,73.2,0,80.0,0,75.1
STU0220,Deep Learning,65.2,73.8,91.7,92.6,94.4,0,95.7,0,80.6
STU0220,Python for AI,91.9,99.8,99.5,98.6,98.9,0,99.2,0,97.7
STU0220,Data Structures & Algorithms,94.9,87.3,84.9,99.9,98.6,0,99.5,0,88.0
STU0220,Statistics for AI,88.9,76.8,90.4,87.2,88.1,0,91.7,0,86.6
STU0221,Machine Learning,16.5,6.5,30.4,18.1,19.3,0,21.2,0,20.9
STU0221,Deep Learning,45.6,12.8,31.3,44.8,33.4,0,38.4,0,30.3
STU0221,Python for AI,48.6,36.2,42.6,54.1,54.0,0,51.8,0,42.5
STU0221,Data Structures & Algorithms,0.5,21.2,29.6,23.0,26.1,0,25.6,0,20.2
STU0221,Statistics for AI,31.9,31.1,51.0,43.4,39.4,0,42.0,0,41.3
STU0222,Machine Learning,49.5,50.7,32.5,38.7,31.2,0,32.9,0,41.3
STU0222,Deep Learning,27.5,26.0,47.3,41.5,36.8,0,40.1,0,37.0
STU0222,Python for AI,57.4,58.1,40.9,63.4,66.5,0,64.1,0,49.3
STU0222,Data Structures & Algorithms,50.5,62.1,45.7,60.0,64.3,0,63.3,0,51.0
STU0222,Statistics for AI,10.0,24.1,21.8,23.6,27.3,0,26.5,0,19.4
STU0223,Machine Learning,28.4,16.0,23.0,30.4,26.9,0,25.2,0,22.6
STU0223,Deep Learning,56.4,73.3,54.4,66.0,62.6,0,63.4,0,59.6
STU0223,Python for AI,74.3,78.3,69.0,93.0,89.6,0,84.4,0,72.7
STU0223,Data Structures & Algorithms,72.1,79.3,82.7,85.2,90.5,0,86.1,0,79.2
STU0223,Statistics for AI,83.3,70.0,76.1,82.4,78.7,0,81.7,0,76.4
STU0224,Machine Learning,82.7,81.3,100.0,79.8,83.3,0,86.9,0,91.0
STU0224,Deep Learning,57.3,64.9,66.4,66.6,73.8,0,73.4,0,63.8
STU0224,Python for AI,40.3,41.5,56.3,45.0,44.0,0,46.2,0,48.6
STU0224,Data Structures & Algorithms,39.8,42.4,44.9,61.0,60.5,0,62.4,0,43.0
STU0224,Statistics for AI,63.4,71.4,88.8,76.7,71.9,0,77.1,0,78.1
STU0225,Machine Learning,58.3,94.0,88.8,93.0,90.1,0,92.4,0,82.4
STU0225,Deep Learning,37.1,50.1,34.4,42.5,46.4,0,43.7,0,39.0
STU0225,Python for AI,70.2,82.7,59.8,77.9,91.8,0,85.5,0,68.1
STU0225,Data Structures & Algorithms,51.4,71.7,52.6,68.1,67.5,0,68.8,0,57.1
STU0225,Statistics for AI,41.8,14.7,42.8,49.4,35.1,0,41.6,0,35.5
STU0226,Machine Learning,54.1,37.7,53.6,51.2,44.7,0,49.5,0,49.7
STU0226,Deep Learning,73.9,77.8,87.5,94.5,99.0,0,97.8,0,81.6
STU0226,Python for AI,49.0,28.2,30.2,39.8,36.1,0,39.7,0,34.4
STU0226,Data Structures & Algorithms,55.9,68.6,58.4,76.8,67.6,0,74.0,0,60.3
STU0226,Statistics for AI,84.6,85.9,88.2,97.3,96.2,0,96.1,0,86.7
STU0227,Machine Learning,32.2,31.0,33.7,50.5,39.3,0,46.8,0,32.7
STU0227,Deep Learning,33.1,44.7,50.6,55.7,46.0,0,55.9,0,44.8
STU0227,Python for AI,42.4,52.5,69.3,63.2,49.5,0,61.2,0,58.4
STU0227,Data Structures & Algorithms,74.6,57.7,88.5,93.0,72.8,0,88.0,0,77.3
STU0227,Statistics for AI,52.2,64.2,60.8,58.4,59.0,0,63.8,0,59.5
STU0228,Machine Learning,42.6,42.0,3.0,36.9,46.6,0,40.4,0,22.6
STU0228,Deep Learning,48.1,36.7,0.0,43.3,42.0,0,41.0,0,21.2
STU0228,Python for AI,94.0,83.0,4.2,71.3,71.0,0,66.4,0,46.4
STU0228,Data Structures & Algorithms,81.0,90.5,57.6,94.5,81.4,0,88.9,0,71.7
STU0228,Statistics for AI,61.0,90.0,30.0,74.8,79.8,0,77.5,0,52.7
STU0229,Machine Learning,56.0,62.1,45.7,65.8,66.2,0,66.6,0,52.4
STU0229,Deep Learning,57.9,54.9,64.5,69.2,62.3,0,68.1,0,60.5
STU0229,Python for AI,100.0,91.0,84.9,100.0,98.8,0,97.8,0,90.2
STU0229,Data Structures & Algorithms,27.7,47.8,21.2,32.6,48.8,0,38.8,0,29.5
STU0229,Statistics for AI,71.2,64.1,72.7,90.2,86.3,0,87.9,0,70.2
STU0230,Machine Learning,41.8,40.3,32.1,38.3,44.6,0,46.8,0,36.6
STU0230,Deep Learning,51.8,59.3,83.9,59.8,69.6,0,71.6,0,69.8
STU0230,Python for AI,49.7,41.6,65.3,45.5,60.1,0,55.4,0,55.5
STU0230,Data Structures & Algorithms,35.2,62.0,66.9,57.0,60.6,0,65.4,0,57.7
STU0230,Statistics for AI,29.4,7.2,35.1,25.8,35.1,0,33.8,0,26.7
STU0231,Machine Learning,12.6,4.1,9.9,23.5,13.5,0,17.4,0,9.1
STU0231,Deep Learning,40.2,64.4,22.6,44.7,51.0,0,44.5,0,37.5
STU0231,Python for AI,0.3,21.1,0.0,27.7,21.4,0,20.8,0,5.3
STU0231,Data Structures & Algorithms,58.8,46.2,51.7,66.9,60.8,0,59.9,0,52.1
STU0231,Statistics for AI,61.4,78.9,57.9,73.3,66.2,0,65.3,0,64.0
STU0232,Machine Learning,46.3,32.4,56.6,48.6,44.3,0,48.5,0,48.0
STU0232,Deep Learning,16.6,39.0,19.9,31.4,36.3,0,33.1,0,23.8
STU0232,Python for AI,21.1,33.0,41.1,28.9,26.9,0,29.5,0,34.1
STU0232,Data Structures & Algorithms,28.5,0.8,14.3,26.2,17.6,0,20.2,0,14.5
STU0232,Statistics for AI,69.9,81.9,59.2,85.2,73.8,0,78.2,0,67.6
STU0233,Machine Learning,45.8,49.7,55.6,52.6,52.2,0,54.0,0,51.7
STU0233,Deep Learning,67.5,95.6,71.6,70.2,80.7,0,78.9,0,76.6
STU0233,Python for AI,68.7,57.7,74.5,66.4,64.8,0,72.5,0,68.8
STU0233,Data Structures & Algorithms,64.0,75.9,76.1,68.2,69.9,0,70.8,0,73.0
STU0233,Statistics for AI,82.8,94.3,96.6,97.5,95.2,0,96.1,0,92.6
STU0234,Machine Learning,18.8,7.5,61.1,32.6,36.2,0,35.8,0,37.1
STU0234,Deep Learning,82.6,74.9,80.4,89.7,88.0,0,88.3,0,79.6
STU0234,Python for AI,65.3,73.0,100.0,100.0,98.9,0,99.6,0,84.6
STU0234,Data Structures & Algorithms,67.1,57.8,100.0,97.9,92.6,0,94.2,0,81.2
STU0234,Statistics for AI,20.5,30.6,76.4,66.1,52.9,0,61.2,0,50.9
STU0235,Machine Learning,74.0,61.8,65.4,78.1,68.9,0,72.7,0,66.6
STU0235,Deep Learning,80.0,62.0,57.3,93.6,84.6,0,86.7,0,64.1
STU0235,Python for AI,76.6,73.9,68.9,84.7,79.8,0,80.2,0,72.1
STU0235,Data Structures & Algorithms,66.7,61.0,52.0,80.8,82.2,0,78.5,0,57.9
STU0235,Statistics for AI,91.1,82.0,67.8,97.1,88.7,0,92.0,0,77.2
STU0236,Machine Learning,51.7,54.7,43.0,41.1,39.7,0,42.3,0,48.1
STU0236,Deep Learning,78.7,67.5,67.2,61.7,73.1,0,69.8,0,70.1
STU0236,Python for AI,94.8,79.4,75.3,70.9,68.0,0,71.9,0,81.2
STU0236,Data Structures & Algorithms,78.2,97.6,95.3,87.7,94.2,0,92.0,0,91.6
STU0236,Statistics for AI,45.4,73.5,82.6,63.1,72.3,0,69.6,0,71.0
STU0237,Machine Learning,48.7,52.3,57.1,60.5,51.1,0,55.2,0,53.8
STU0237,Deep Learning,71.1,67.4,83.6,91.3,79.9,0,86.6,0,76.4
STU0237,Python for AI,26.6,51.8,26.8,42.4,44.5,0,42.9,0,33.0
STU0237,Data Structures & Algorithms,56.7,72.9,47.6,63.2,64.5,0,60.7,0,56.2
STU0237,Statistics for AI,50.5,47.9,55.7,39.5,39.4,0,40.0,0,52.5
STU0238,Machine Learning,59.9,44.5,25.9,46.8,48.7,0,49.8,0,39.1
STU0238,Deep Learning,53.5,58.4,23.2,50.5,50.4,0,52.1,0,39.6
STU0238,Python for AI,63.7,66.8,16.6,65.9,60.7,0,61.4,0,40.9
STU0238,Data Structures & Algorithms,94.6,85.3,8.3,72.9,68.5,0,69.4,0,49.1
STU0238,Statistics for AI,88.0,88.0,46.1,78.2,74.9,0,74.4,0,67.0
STU0239,Machine Learning,8.0,30.5,33.7,29.6,30.4,0,32.3,0,26.5
STU0239,Deep Learning,60.9,61.3,79.2,76.2,68.9,0,80.4,0,70.2
STU0239,Python for AI,73.3,77.7,94.4,72.8,64.1,0,76.2,0,85.0
STU0239,Data Structures & Algorithms,8.7,15.3,51.8,30.0,33.3,0,37.0,0,31.9
STU0239,Statistics for AI,57.6,74.5,86.9,89.2,84.1,0,91.1,0,76.5
STU0240,Machine Learning,15.7,42.2,28.5,35.6,35.8,0,36.8,0,28.7
STU0240,Deep Learning,65.4,76.7,63.0,79.2,75.6,0,75.7,0,67.0
STU0240,Python for AI,88.0,97.4,77.3,96.2,92.4,0,89.5,0,85.0
STU0240,Data Structures & Algorithms,24.5,28.6,38.1,42.4,41.0,0,43.0,0,32.3
STU0240,Statistics for AI,30.9,21.7,26.2,30.7,26.2,0,28.4,0,26.2
STU0241,Machine Learning,19.5,39.1,36.6,33.7,40.0,0,39.8,0,32.9
STU0241,Deep Learning,16.3,21.3,20.9,27.1,22.7,0,27.6,0,19.9
STU0241,Python for AI,68.1,88.9,65.4,72.8,79.9,0,78.2,0,72.0
STU0241,Data Structures & Algorithms,19.6,9.8,6.7,27.5,25.0,0,28.2,0,10.7
STU0241,Statistics for AI,68.7,64.9,80.6,62.3,69.5,0,70.6,0,73.7
STU0242,Machine Learning,46.4,49.9,33.2,64.9,70.3,0,63.4,0,40.7
STU0242,Deep Learning,47.2,46.6,23.9,49.3,49.0,0,48.0,0,35.4
STU0242,Python for AI,91.0,91.7,97.1,100.0,100.0,0,100.0,0,94.2
STU0242,Data Structures & Algorithms,89.6,88.3,82.4,100.0,100.0,0,100.0,0,85.7
STU0242,Statistics for AI,74.4,62.4,72.3,78.9,83.6,0,78.5,0,70.4
STU0243,Machine Learning,36.9,47.6,41.7,48.8,49.4,0,51.1,0,42.0
STU0243,Deep Learning,36.3,43.6,36.6,50.7,51.3,0,49.6,0,38.3
STU0243,Python for AI,84.1,64.3,68.4,75.2,72.0,0,75.1,0,71.3
STU0243,Data Structures & Algorithms,60.2,68.5,47.8,62.0,68.0,0,65.3,0,56.1
STU0243,Statistics for AI,42.9,42.7,26.1,40.5,41.3,0,41.3,0,34.4
STU0244,Machine Learning,58.9,54.4,38.2,47.1,50.2,0,49.6,0,47.4
STU0244,Deep Learning,58.5,88.4,58.2,68.5,79.2,0,73.8,0,65.8
STU0244,Python for AI,82.9,85.5,83.5,81.0,87.1,0,83.3,0,83.9
STU0244,Data Structures & Algorithms,43.0,34.2,32.7,40.0,32.5,0,39.2,0,35.6
STU0244,Statistics for AI,91.6,96.0,96.6,92.8,98.3,0,94.9,0,95.2
STU0245,Machine Learning,4.6,4.7,14.6,17.6,16.7,0,21.5,0,9.6
STU0245,Deep Learning,67.7,73.8,68.9,79.5,67.9,0,80.4,0,69.8
STU0245,Python for AI,53.3,34.1,82.9,60.5,52.8,0,63.7,0,63.3
STU0245,Data Structures & Algorithms,11.9,11.0,46.6,38.0,32.0,0,40.2,0,29.1
STU0245,Statistics for AI,31.4,37.0,47.7,31.6,32.3,0,36.4,0,40.9
STU0246,Machine Learning,2.5,7.4,0.0,19.0,18.0,0,18.4,0,2.5
STU0246,Deep Learning,55.1,51.8,43.7,65.2,66.7,0,63.7,0,48.6
STU0246,Python for AI,21.7,0.1,18.1,34.0,26.4,0,30.8,0,14.5
STU0246,Data Structures & Algorithms,55.3,35.4,40.6,63.2,57.4,0,62.6,0,43.0
STU0246,Statistics for AI,40.9,11.3,23.0,32.5,28.9,0,28.7,0,24.6
STU0247,Machine Learning,100.0,100.0,53.4,97.5,95.0,0,97.5,0,76.7
STU0247,Deep Learning,42.7,37.7,15.6,49.5,48.2,0,47.1,0,27.9
STU0247,Python for AI,73.4,79.2,36.0,73.1,76.0,0,73.8,0,56.2
STU0247,Data Structures & Algorithms,83.2,67.5,30.2,63.1,58.4,0,60.7,0,52.8
STU0247,Statistics for AI,100.0,84.8,38.7,86.6,79.7,0,86.3,0,65.6
